season,event_code,league,event_title,zone_id,zone_name,zone_type,stage_bucket,match_id,group_id,match_type,order_number,plan_game_count,plan_started_at,match_date,status,result,slug,slug_name,winner_placehold_name,loser_placehold_name,blue_side_score,blue_side_win_game_count,red_side_score,red_side_win_game_count,blue_side_id,blue_fill_status,blue_prepared_status,blue_player_id,blue_player_name,blue_player_rank,blue_player_score,blue_team_id,blue_team_name,blue_college_name,blue_college_logo,red_side_id,red_fill_status,red_prepared_status,red_player_id,red_player_name,red_player_rank,red_player_score,red_team_id,red_team_name,red_college_name,red_college_logo,winner_team_id,winner_team_name,winner_college_name,winner_side
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,18987,2182,GROUP,12,3,2024-05-15T08:30:00Z,2024-05-15,DONE,RED,,1,,,0,0,1,2,38099,DONE,TO_GAME_FIELD,9231,B12,8,2,2780,起源,华东理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bbd1ecfe-4c6a-4b6d-927f-c13e4782d613,38098,DONE,TO_GAME_FIELD,9213,B4,4,2,245,3SE,东南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665086212-logo_yellow_800x800.png,245,3SE,东南大学,red
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,18988,2182,GROUP,13,3,2024-05-15T09:00:00Z,2024-05-15,DONE,RED,,1,,,0,0,1,2,38101,DONE,TO_GAME_FIELD,9232,B13,6,2,682,RoboWalker,中国科学技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c3c27ffa-22a3-438d-b9c6-3e46caff042c,38100,DONE,TO_GAME_FIELD,9215,B5,1,3,738,HERO,哈尔滨工业大学（威海）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/496f97c0-f329-4457-ae1e-1476c467ff94,738,HERO,哈尔滨工业大学（威海）,red
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,18989,2182,GROUP,14,3,2024-05-15T09:30:00Z,2024-05-15,DONE,BLUE,,1,,,1,2,0,0,38103,DONE,TO_GAME_FIELD,9233,B14,10,1,788,RoboFuture,浙江纺织服装职业技术学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676616592-logo_red_800x800.png,38102,DONE,TO_GAME_FIELD,9218,B6,15,0,50,Ambition,沈阳理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/be475077-4807-4b5d-b452-f007b66de8f2,788,RoboFuture,浙江纺织服装职业技术学院,blue
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,18990,2182,GROUP,15,3,2024-05-15T10:00:00Z,2024-05-15,DONE,RED,,1,,,0,0,1,2,38105,DONE,TO_GAME_FIELD,9234,B15,12,1,679,606,中北大学,https://rm-static.djicdn.com/games-backend/545f6aae-fcc7-4094-85e0-ea6f30596d73,38104,DONE,TO_GAME_FIELD,9221,B7,9,1,28,CUBOT,中国矿业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667804487-logo_blue_800x800.png,28,CUBOT,中国矿业大学,red
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,18991,2182,GROUP,16,3,2024-05-15T10:30:00Z,2024-05-15,DONE,BLUE,,1,,,1,2,0,1,38107,DONE,TO_GAME_FIELD,9235,B16,7,2,786,PHOENIX,杭州电子科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e8350b30-12fc-4a44-a049-638d5f14d72b,38106,DONE,TO_GAME_FIELD,9223,B8,16,0,676,Climber,常州大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e8a579bb-264e-4eee-88b7-ccc1a64b4729,786,PHOENIX,杭州电子科技大学,blue
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,19000,2182,GROUP,25,3,2024-05-16T03:00:00Z,2024-05-16,DONE,RED,,2,,,0,1,1,2,38125,DONE,TO_GAME_FIELD,9233,B14,10,1,788,RoboFuture,浙江纺织服装职业技术学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676616592-logo_red_800x800.png,38124,DONE,TO_GAME_FIELD,9215,B5,1,3,738,HERO,哈尔滨工业大学（威海）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/496f97c0-f329-4457-ae1e-1476c467ff94,738,HERO,哈尔滨工业大学（威海）,red
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,19001,2182,GROUP,26,3,2024-05-16T03:30:00Z,2024-05-16,DONE,RED,,2,,,0,1,1,2,38127,DONE,TO_GAME_FIELD,9221,B7,9,1,28,CUBOT,中国矿业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667804487-logo_blue_800x800.png,38126,DONE,TO_GAME_FIELD,9211,B3,2,3,453,DynamicX,广东工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ed0ca377-9bbc-4d6d-b5d1-8dd2d09bdbaf,453,DynamicX,广东工业大学,red
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,19002,2182,GROUP,27,3,2024-05-16T05:30:00Z,2024-05-16,DONE,BLUE,,2,,,1,2,0,0,38129,DONE,TO_GAME_FIELD,9228,B10,3,2,666,TARS_Go,吉林大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/422493a0-1f3c-4f00-8c95-7ad1f9e1df2c,38128,DONE,TO_GAME_FIELD,9235,B16,7,2,786,PHOENIX,杭州电子科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e8350b30-12fc-4a44-a049-638d5f14d72b,666,TARS_Go,吉林大学,blue
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,19003,2182,GROUP,28,3,2024-05-16T06:00:00Z,2024-05-16,DONE,RED,,2,,,0,1,1,2,38131,DONE,TO_GAME_FIELD,9213,B4,4,2,245,3SE,东南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665086212-logo_yellow_800x800.png,38130,DONE,TO_GAME_FIELD,9206,B1,5,2,148,交龙,上海交通大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525660725241-logo_red_800x800.png,148,交龙,上海交通大学,red
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,19004,2182,GROUP,29,3,2024-05-16T06:30:00Z,2024-05-16,DONE,RED,,2,,,0,0,1,2,38133,DONE,TO_GAME_FIELD,9230,B11,14,0,771,DIODE,东华大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/951ba744-0a29-48c8-8ddd-cfd2f1ab959f,38132,DONE,TO_GAME_FIELD,9234,B15,12,1,679,606,中北大学,https://rm-static.djicdn.com/games-backend/545f6aae-fcc7-4094-85e0-ea6f30596d73,679,606,中北大学,red
2024,2024RMUC,RMUC,RoboMaster 2024超级对抗赛,498,东部赛区,GROUP_ZONE,group,19005,2182,GROUP,30,3,2024-05-16T07:00:00Z,2024-05-16,DONE,BLUE,,2,,,1,2,0,0,38135,DONE,TO_GAME_FIELD,9232,B13,6,2,682,RoboWalker,中国科学技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c3c27ffa-22a3-438d-b9c6-3e46caff042c,38134,DONE,TO_GAME_FIELD,9218,B6,15,0,50,Ambition,沈阳理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/be475077-4807-4b5d-b452-f007b66de8f2,682,RoboWalker,中国科学技术大学,blue
