season,event_code,league,event_title,zone_id,zone_name,zone_type,stage_bucket,match_id,group_id,match_type,order_number,plan_game_count,plan_started_at,match_date,status,result,slug,slug_name,winner_placehold_name,loser_placehold_name,blue_side_score,blue_side_win_game_count,red_side_score,red_side_win_game_count,blue_side_id,blue_fill_status,blue_prepared_status,blue_player_id,blue_player_name,blue_player_rank,blue_player_score,blue_team_id,blue_team_name,blue_college_name,blue_college_logo,red_side_id,red_fill_status,red_prepared_status,red_player_id,red_player_name,red_player_rank,red_player_score,red_team_id,red_team_name,red_college_name,red_college_logo,winner_team_id,winner_team_name,winner_college_name,winner_side
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27896,2589,GROUP,16,2,2026-03-21T04:50:00Z,2026-03-21,DONE,BLUE,,,,,3,2,0,0,56003,DONE,TO_GAME_FIELD,11191,C1,1,6,682,RoboWalker,中国科学技术大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/096f1b222fd545e2ac0de6ece5f2abf11772631439377/中国科学技术大学校徽.png,56002,DONE,TO_GAME_FIELD,11193,C2,2,3,1526,洪鹰,南昌航空大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/40378f76-e8b9-4f0a-99b5-332f98d87f8e,682,RoboWalker,中国科学技术大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27906,2589,GROUP,26,2,2026-03-21T08:10:00Z,2026-03-21,DONE,BLUE,,,,,3,2,0,0,56023,DONE,TO_GAME_FIELD,11193,C2,2,3,1526,洪鹰,南昌航空大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/40378f76-e8b9-4f0a-99b5-332f98d87f8e,56022,DONE,TO_GAME_FIELD,11195,C3,3,0,3048,lamb,武汉生物工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b658fd29-95c0-4655-9848-c92327f5ff27,1526,洪鹰,南昌航空大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27887,2590,GROUP,7,2,2026-03-20T09:00:00Z,2026-03-20,DONE,BLUE,,,,,3,2,0,0,55985,DONE,TO_GAME_FIELD,11196,D3,1,6,2755,开拓者,江苏开放大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e4bb7bfb-38ee-494d-a733-4729a481a70e,55984,DONE,TO_GAME_FIELD,11192,D1,2,3,133,ENTERPRIZE,香港科技大学,https://terra-us-pro-rm-prod-pub-us.s3.amazonaws.com/da84bc27e35640e4b9feecd839639d57/b3b3847d-535c-47a4-bc43-b694cb2d7ca9,2755,开拓者,江苏开放大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27897,2590,GROUP,17,2,2026-03-21T05:10:00Z,2026-03-21,DONE,BLUE,,,,,3,2,0,0,56005,DONE,TO_GAME_FIELD,11192,D1,2,3,133,ENTERPRIZE,香港科技大学,https://terra-us-pro-rm-prod-pub-us.s3.amazonaws.com/da84bc27e35640e4b9feecd839639d57/b3b3847d-535c-47a4-bc43-b694cb2d7ca9,56004,DONE,TO_GAME_FIELD,11194,D2,3,0,3047,天启,江西工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ebf462d3-67a4-410e-8997-907eec11eb9f,133,ENTERPRIZE,香港科技大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27907,2590,GROUP,27,2,2026-03-21T08:30:00Z,2026-03-21,DONE,RED,,,,,0,0,3,2,56025,DONE,TO_GAME_FIELD,11194,D2,3,0,3047,天启,江西工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ebf462d3-67a4-410e-8997-907eec11eb9f,56024,DONE,TO_GAME_FIELD,11196,D3,1,6,2755,开拓者,江苏开放大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e4bb7bfb-38ee-494d-a733-4729a481a70e,2755,开拓者,江苏开放大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27882,2591,GROUP,2,2,2026-03-20T07:20:00Z,2026-03-20,DONE,RED,,,,,0,0,3,2,55975,DONE,TO_GAME_FIELD,11200,E4,4,0,1553,Supremacy,安徽大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e5ca0f5c-692b-4ddf-ac7e-473f21f9c80d,55974,DONE,TO_GAME_FIELD,11197,E1,1,9,151,FYT,中南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676967503-logo_blue_800x800.png,151,FYT,中南大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27884,2591,GROUP,4,2,2026-03-20T08:00:00Z,2026-03-20,DONE,BLUE,,,,,3,2,0,0,55979,DONE,TO_GAME_FIELD,11199,E3,2,6,1498,崇实,武汉科技大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/884b768f5be84ed1aca7b8aeeeed61a71761836966818/1 标准标志.png,55978,DONE,TO_GAME_FIELD,11198,E2,3,3,3086,迹屿,阳光学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/58c02b5c314a4ba29fca9960bf59ff091762749945188/校徽.png,1498,崇实,武汉科技大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27892,2591,GROUP,12,2,2026-03-21T02:30:00Z,2026-03-21,DONE,BLUE,,,,,3,2,0,0,55995,DONE,TO_GAME_FIELD,11197,E1,1,9,151,FYT,中南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676967503-logo_blue_800x800.png,55994,DONE,TO_GAME_FIELD,11199,E3,2,6,1498,崇实,武汉科技大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/884b768f5be84ed1aca7b8aeeeed61a71761836966818/1 标准标志.png,151,FYT,中南大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27894,2591,GROUP,14,2,2026-03-21T03:10:00Z,2026-03-21,DONE,RED,,,,,0,0,3,2,55999,DONE,TO_GAME_FIELD,11200,E4,4,0,1553,Supremacy,安徽大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e5ca0f5c-692b-4ddf-ac7e-473f21f9c80d,55998,DONE,TO_GAME_FIELD,11198,E2,3,3,3086,迹屿,阳光学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/58c02b5c314a4ba29fca9960bf59ff091762749945188/校徽.png,3086,迹屿,阳光学院,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27902,2591,GROUP,22,2,2026-03-21T06:50:00Z,2026-03-21,DONE,RED,,,,,0,0,3,2,56015,DONE,TO_GAME_FIELD,11198,E2,3,3,3086,迹屿,阳光学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/58c02b5c314a4ba29fca9960bf59ff091762749945188/校徽.png,56014,DONE,TO_GAME_FIELD,11197,E1,1,9,151,FYT,中南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676967503-logo_blue_800x800.png,151,FYT,中南大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27904,2591,GROUP,24,2,2026-03-21T07:30:00Z,2026-03-21,DONE,BLUE,,,,,3,2,0,0,56019,DONE,TO_GAME_FIELD,11199,E3,2,6,1498,崇实,武汉科技大学,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/884b768f5be84ed1aca7b8aeeeed61a71761836966818/1 标准标志.png,56018,DONE,TO_GAME_FIELD,11200,E4,4,0,1553,Supremacy,安徽大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e5ca0f5c-692b-4ddf-ac7e-473f21f9c80d,1498,崇实,武汉科技大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27888,2592,GROUP,8,2,2026-03-20T09:20:00Z,2026-03-20,DONE,BLUE,,,,,3,2,0,0,55987,DONE,TO_GAME_FIELD,11203,F3,1,4,3087,征途Uprising,珠海科技学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/93950dc1-4e93-4a64-afac-e9c8dc03d4c0,55986,DONE,TO_GAME_FIELD,11201,F1,3,1,34,Artisans,安徽信息工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525668159005-logo_blue_800x800.png,3087,征途Uprising,珠海科技学院,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27898,2592,GROUP,18,2,2026-03-21T05:30:00Z,2026-03-21,DONE,TIE,,,,,1,1,1,1,56007,DONE,TO_GAME_FIELD,11201,F1,3,1,34,Artisans,安徽信息工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525668159005-logo_blue_800x800.png,56006,DONE,TO_GAME_FIELD,11202,F2,2,2,823,鸿烈,安徽理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/f7a96439-26ca-4014-a332-4a4c5737d12f,,,,
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27908,2592,GROUP,28,2,2026-03-21T08:50:00Z,2026-03-21,DONE,TIE,,,,,1,1,1,1,56027,DONE,TO_GAME_FIELD,11202,F2,2,2,823,鸿烈,安徽理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/f7a96439-26ca-4014-a332-4a4c5737d12f,56026,DONE,TO_GAME_FIELD,11203,F3,1,4,3087,征途Uprising,珠海科技学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/93950dc1-4e93-4a64-afac-e9c8dc03d4c0,,,,
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27889,2595,GROUP,9,2,2026-03-21T01:30:00Z,2026-03-21,DONE,RED,,,,,0,0,3,2,55989,DONE,TO_GAME_FIELD,11206,G3,2,3,25,力创RM,湖北工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667615591-logo_blue_800x800.png,55988,DONE,TO_GAME_FIELD,11204,G1,1,4,53,狼牙,华中科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675209294-logo_blue_800x800.png,53,狼牙,华中科技大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27899,2595,GROUP,19,2,2026-03-21T05:50:00Z,2026-03-21,DONE,TIE,,,,,1,1,1,1,56009,DONE,TO_GAME_FIELD,11204,G1,1,4,53,狼牙,华中科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675209294-logo_blue_800x800.png,56008,DONE,TO_GAME_FIELD,11205,G2,3,1,3024,Together ,湖南农业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c38f6a85-10cb-4058-9ac4-000848c56922,,,,
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27909,2595,GROUP,29,2,2026-03-21T09:10:00Z,2026-03-21,DONE,RED,,,,,0,0,3,2,56029,DONE,TO_GAME_FIELD,11205,G2,3,1,3024,Together ,湖南农业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c38f6a85-10cb-4058-9ac4-000848c56922,56028,DONE,TO_GAME_FIELD,11206,G3,2,3,25,力创RM,湖北工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667615591-logo_blue_800x800.png,25,力创RM,湖北工业大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27890,2596,GROUP,10,2,2026-03-21T01:50:00Z,2026-03-21,DONE,TIE,,,,,1,1,1,1,55991,DONE,TO_GAME_FIELD,11209,H3,2,4,184,浮舟湿地,福州大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e493fa1e-adae-4bf9-9ca8-9e524acd3b82,55990,DONE,TO_GAME_FIELD,11207,H1,1,4,703,苍穹,合肥工业大学,https://rm-static.djicdn.com/games-backend/6b928c7e-4ab6-48ab-8a5a-39836fd182c7,,,,
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27900,2596,GROUP,20,2,2026-03-21T06:10:00Z,2026-03-21,DONE,BLUE,,,,,3,2,0,0,56011,DONE,TO_GAME_FIELD,11207,H1,1,4,703,苍穹,合肥工业大学,https://rm-static.djicdn.com/games-backend/6b928c7e-4ab6-48ab-8a5a-39836fd182c7,56010,DONE,TO_GAME_FIELD,11208,H2,3,0,3083,棠海电龙,常州机电职业技术学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/761409808b7e4af1b1bf4cec282bb82d1761741897334/微信图片_20251029201932_23_293.png,703,苍穹,合肥工业大学,blue
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,group,27910,2596,GROUP,30,2,2026-03-21T09:30:00Z,2026-03-21,DONE,RED,,,,,0,0,3,2,56031,DONE,TO_GAME_FIELD,11208,H2,3,0,3083,棠海电龙,常州机电职业技术学院,https://hz-rm-bbs-web-prod.oss-cn-hangzhou.aliyuncs.com/761409808b7e4af1b1bf4cec282bb82d1761741897334/微信图片_20251029201932_23_293.png,56030,DONE,TO_GAME_FIELD,11209,H3,2,4,184,浮舟湿地,福州大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e493fa1e-adae-4bf9-9ca8-9e524acd3b82,184,浮舟湿地,福州大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,knockout,28563,,KNOCKOUT,31,3,2026-03-22T00:10:00Z,2026-03-22,DONE,RED,16进8淘汰赛,1,胜者①,十六强,0,0,0,2,57337,DONE,TO_GAME_FIELD,11188,B1,2,3,676,Climber,常州大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e8a579bb-264e-4eee-88b7-ccc1a64b4729,57336,DONE,TO_GAME_FIELD,11184,A1,1,9,683,WDR,合肥工业大学（宣城校区）,https://rm-static.djicdn.com/games-backend/6b928c7e-4ab6-48ab-8a5a-39836fd182c7,683,WDR,合肥工业大学（宣城校区）,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,knockout,28564,,KNOCKOUT,32,3,2026-03-22T00:35:00Z,2026-03-22,DONE,RED,16进8淘汰赛,2,胜者②,十六强,0,0,0,2,57339,DONE,TO_GAME_FIELD,11196,D3,1,6,2755,开拓者,江苏开放大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e4bb7bfb-38ee-494d-a733-4729a481a70e,57338,DONE,TO_GAME_FIELD,11193,C2,2,3,1526,洪鹰,南昌航空大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/40378f76-e8b9-4f0a-99b5-332f98d87f8e,1526,洪鹰,南昌航空大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,knockout,28565,,KNOCKOUT,33,3,2026-03-22T01:00:00Z,2026-03-22,DONE,RED,16进8淘汰赛,3,胜者③,十六强,0,0,0,2,57341,DONE,TO_GAME_FIELD,11202,F2,2,2,823,鸿烈,安徽理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/f7a96439-26ca-4014-a332-4a4c5737d12f,57340,DONE,TO_GAME_FIELD,11197,E1,1,9,151,FYT,中南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676967503-logo_blue_800x800.png,151,FYT,中南大学,red
2026,2026RMUL,RMUL,RoboMaster 2026 高校联盟赛-3V3对抗赛,581,安徽站,GROUP_ZONE,knockout,28566,,KNOCKOUT,34,3,2026-03-22T01:25:00Z,2026-03-22,DONE,RED,16进8淘汰赛,4,胜者④,十六强,0,1,0,2,57343,DONE,TO_GAME_FIELD,11207,H1,1,4,703,苍穹,合肥工业大学,https://rm-static.djicdn.com/games-backend/6b928c7e-4ab6-48ab-8a5a-39836fd182c7,57342,DONE,TO_GAME_FIELD,11206,G3,2,3,25,力创RM,湖北工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667615591-logo_blue_800x800.png,25,力创RM,湖北工业大学,red
