season,event_code,league,event_title,zone_id,zone_name,zone_type,stage_bucket,match_id,group_id,match_type,order_number,plan_game_count,plan_started_at,match_date,status,result,slug,slug_name,winner_placehold_name,loser_placehold_name,blue_side_score,blue_side_win_game_count,red_side_score,red_side_win_game_count,blue_side_id,blue_fill_status,blue_prepared_status,blue_player_id,blue_player_name,blue_player_rank,blue_player_score,blue_team_id,blue_team_name,blue_college_name,blue_college_logo,red_side_id,red_fill_status,red_prepared_status,red_player_id,red_player_name,red_player_rank,red_player_score,red_team_id,red_team_name,red_college_name,red_college_logo,winner_team_id,winner_team_name,winner_college_name,winner_side
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25714,2516,GROUP,19,3,2025-05-13T13:10:00Z,2025-05-13,DONE,RED,,2,,,0,0,1,2,51639,DONE,TO_GAME_FIELD,10763,A10,9,2,1513,野狼,广州城市理工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/9365936c-3c07-449d-8e0e-2ed9e050e0f3,51638,DONE,TO_GAME_FIELD,10760,A7,2,3,453,DynamicX,广东工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/257785f9-4ac3-4369-8e60-49ffe0b141e8,453,DynamicX,广东工业大学,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25715,2516,GROUP,20,3,2025-05-13T13:45:00Z,2025-05-13,DONE,RED,,2,,,0,0,1,2,51641,DONE,TO_GAME_FIELD,10758,A5,10,2,38,Evolution,桂林电子科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673879563-logo_blue_800x800.png,51640,DONE,TO_GAME_FIELD,10769,A16,5,3,164,风暴,华北科技学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674748988-logo_blue_800x800.png,164,风暴,华北科技学院,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25716,2516,GROUP,21,3,2025-05-14T00:30:00Z,2025-05-14,DONE,BLUE,,2,,,1,2,0,1,51643,DONE,TO_GAME_FIELD,10766,A13,8,3,145,TCR,厦门大学嘉庚学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/74fa4796-2b58-4d72-8b60-2150168b72fe,51642,DONE,TO_GAME_FIELD,10761,A8,15,0,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,145,TCR,厦门大学嘉庚学院,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25717,2516,GROUP,22,3,2025-05-14T01:05:00Z,2025-05-14,DONE,RED,,2,,,0,0,1,2,51645,DONE,TO_GAME_FIELD,10755,A2,14,1,726,悍匠,深圳技术大学,https://rm-static.djicdn.com/games-backend/e1f59470-ac77-44e7-92e4-2fff8d9f5df3,51644,DONE,TO_GAME_FIELD,10768,A15,13,1,854,Future,云南大学,https://rm-static.djicdn.com/games-backend/1be57e6f-a974-4a97-83cf-8a5f900a7bb5,854,Future,云南大学,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25718,2516,GROUP,23,3,2025-05-14T01:40:00Z,2025-05-14,DONE,RED,,2,,,0,0,1,2,51647,DONE,TO_GAME_FIELD,10767,A14,16,0,1501,星辰,北京信息科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/532bbb76-84d6-44d8-807d-4047f77027f6,51646,DONE,TO_GAME_FIELD,10762,A9,12,1,178,群星,桂林理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675274637-logo_blue_800x800.png,178,群星,桂林理工大学,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25719,2516,GROUP,24,3,2025-05-14T02:15:00Z,2025-05-14,DONE,RED,,2,,,0,0,1,2,51649,DONE,TO_GAME_FIELD,10764,A11,11,2,18,奇点,仲恺农业工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667218422-logo_green_800x800.png,51648,DONE,TO_GAME_FIELD,10757,A4,7,3,106,醒狮,佛山大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8c88f498-f507-46b6-b4fa-c4e0da189364,106,醒狮,佛山大学,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25728,2516,GROUP,33,3,2025-05-14T08:30:00Z,2025-05-14,DONE,RED,,3,,,0,0,1,2,51667,DONE,TO_GAME_FIELD,10754,A1,3,3,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,51666,DONE,TO_GAME_FIELD,10760,A7,2,3,453,DynamicX,广东工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/257785f9-4ac3-4369-8e60-49ffe0b141e8,453,DynamicX,广东工业大学,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25729,2516,GROUP,34,3,2025-05-14T09:05:00Z,2025-05-14,DONE,BLUE,,3,,,1,2,0,0,51669,DONE,TO_GAME_FIELD,10756,A3,1,3,76,RPS,中国石油大学（华东）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/ca37313c-d7ce-4887-a872-fe558d3e39bd,51668,DONE,TO_GAME_FIELD,10769,A16,5,3,164,风暴,华北科技学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674748988-logo_blue_800x800.png,76,RPS,中国石油大学（华东）,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25730,2516,GROUP,35,3,2025-05-14T09:40:00Z,2025-05-14,DONE,BLUE,,3,,,1,2,0,0,51671,DONE,TO_GAME_FIELD,10765,A12,6,3,2188,GIRT,桂林信息科技学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d3dc9ad2-09a2-4a2a-b9cd-8ceee5baa400,51670,DONE,TO_GAME_FIELD,10758,A5,10,2,38,Evolution,桂林电子科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673879563-logo_blue_800x800.png,2188,GIRT,桂林信息科技学院,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25731,2516,GROUP,36,3,2025-05-14T10:15:00Z,2025-05-14,DONE,BLUE,,3,,,1,2,0,0,51673,DONE,TO_GAME_FIELD,10759,A6,4,3,42,DreamTeam,北方工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674177547-logo_purple_800x800.png,51672,DONE,TO_GAME_FIELD,10762,A9,12,1,178,群星,桂林理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675274637-logo_blue_800x800.png,42,DreamTeam,北方工业大学,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25732,2516,GROUP,37,3,2025-05-14T11:50:00Z,2025-05-14,DONE,BLUE,,3,,,1,2,0,0,51675,DONE,TO_GAME_FIELD,10763,A10,9,2,1513,野狼,广州城市理工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/9365936c-3c07-449d-8e0e-2ed9e050e0f3,51674,DONE,TO_GAME_FIELD,10768,A15,13,1,854,Future,云南大学,https://rm-static.djicdn.com/games-backend/1be57e6f-a974-4a97-83cf-8a5f900a7bb5,1513,野狼,广州城市理工学院,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25733,2516,GROUP,38,3,2025-05-14T12:25:00Z,2025-05-14,DONE,BLUE,,3,,,1,2,0,0,51677,DONE,TO_GAME_FIELD,10757,A4,7,3,106,醒狮,佛山大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8c88f498-f507-46b6-b4fa-c4e0da189364,51676,DONE,TO_GAME_FIELD,10766,A13,8,3,145,TCR,厦门大学嘉庚学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/74fa4796-2b58-4d72-8b60-2150168b72fe,106,醒狮,佛山大学,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25734,2516,GROUP,39,3,2025-05-14T13:00:00Z,2025-05-14,DONE,BLUE,,3,,,1,2,0,0,51679,DONE,TO_GAME_FIELD,10764,A11,11,2,18,奇点,仲恺农业工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667218422-logo_green_800x800.png,51678,DONE,TO_GAME_FIELD,10761,A8,15,0,2757,RCIA,深圳职业技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c4e80f93-0bbb-49b4-b391-0b6671351c1b,18,奇点,仲恺农业工程学院,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25735,2516,GROUP,40,3,2025-05-14T13:35:00Z,2025-05-14,DONE,BLUE,,3,,,1,2,0,0,51681,DONE,TO_GAME_FIELD,10755,A2,14,1,726,悍匠,深圳技术大学,https://rm-static.djicdn.com/games-backend/e1f59470-ac77-44e7-92e4-2fff8d9f5df3,51680,DONE,TO_GAME_FIELD,10767,A14,16,0,1501,星辰,北京信息科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/532bbb76-84d6-44d8-807d-4047f77027f6,726,悍匠,深圳技术大学,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25744,2516,GROUP,49,3,2025-05-15T06:10:00Z,2025-05-15,DONE,RED,,4,,,0,0,1,2,51699,DONE,TO_GAME_FIELD,10765,A12,6,3,2188,GIRT,桂林信息科技学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d3dc9ad2-09a2-4a2a-b9cd-8ceee5baa400,51698,DONE,TO_GAME_FIELD,10754,A1,3,3,179,华南虎,华南理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b81c5a92-dc8f-479d-97b4-d531a39ce70b,179,华南虎,华南理工大学,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25745,2516,GROUP,50,3,2025-05-15T06:45:00Z,2025-05-15,DONE,BLUE,,4,,,1,2,0,0,51701,DONE,TO_GAME_FIELD,10769,A16,5,3,164,风暴,华北科技学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674748988-logo_blue_800x800.png,51700,DONE,TO_GAME_FIELD,10763,A10,9,2,1513,野狼,广州城市理工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/9365936c-3c07-449d-8e0e-2ed9e050e0f3,164,风暴,华北科技学院,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25746,2516,GROUP,51,3,2025-05-15T07:20:00Z,2025-05-15,DONE,BLUE,,4,,,1,2,0,0,51703,DONE,TO_GAME_FIELD,10759,A6,4,3,42,DreamTeam,北方工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674177547-logo_purple_800x800.png,51702,DONE,TO_GAME_FIELD,10757,A4,7,3,106,醒狮,佛山大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8c88f498-f507-46b6-b4fa-c4e0da189364,42,DreamTeam,北方工业大学,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25747,2516,GROUP,52,3,2025-05-15T07:55:00Z,2025-05-15,DONE,RED,,4,,,0,0,1,2,51705,DONE,TO_GAME_FIELD,10768,A15,13,1,854,Future,云南大学,https://rm-static.djicdn.com/games-backend/1be57e6f-a974-4a97-83cf-8a5f900a7bb5,51704,DONE,TO_GAME_FIELD,10764,A11,11,2,18,奇点,仲恺农业工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667218422-logo_green_800x800.png,18,奇点,仲恺农业工程学院,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25748,2516,GROUP,53,3,2025-05-15T08:30:00Z,2025-05-15,DONE,BLUE,,4,,,1,2,0,0,51707,DONE,TO_GAME_FIELD,10758,A5,10,2,38,Evolution,桂林电子科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673879563-logo_blue_800x800.png,51706,DONE,TO_GAME_FIELD,10762,A9,12,1,178,群星,桂林理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675274637-logo_blue_800x800.png,38,Evolution,桂林电子科技大学,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25749,2516,GROUP,54,3,2025-05-15T09:05:00Z,2025-05-15,DONE,RED,,4,,,0,1,1,2,51709,DONE,TO_GAME_FIELD,10755,A2,14,1,726,悍匠,深圳技术大学,https://rm-static.djicdn.com/games-backend/e1f59470-ac77-44e7-92e4-2fff8d9f5df3,51708,DONE,TO_GAME_FIELD,10766,A13,8,3,145,TCR,厦门大学嘉庚学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/74fa4796-2b58-4d72-8b60-2150168b72fe,145,TCR,厦门大学嘉庚学院,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25756,2516,GROUP,61,3,2025-05-16T00:30:00Z,2025-05-16,DONE,RED,,5,,,0,0,1,2,51723,DONE,TO_GAME_FIELD,10763,A10,9,2,1513,野狼,广州城市理工学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/9365936c-3c07-449d-8e0e-2ed9e050e0f3,51722,DONE,TO_GAME_FIELD,10765,A12,6,3,2188,GIRT,桂林信息科技学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d3dc9ad2-09a2-4a2a-b9cd-8ceee5baa400,2188,GIRT,桂林信息科技学院,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25757,2516,GROUP,62,3,2025-05-16T01:05:00Z,2025-05-16,DONE,RED,,5,,,0,0,1,2,51725,DONE,TO_GAME_FIELD,10764,A11,11,2,18,奇点,仲恺农业工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667218422-logo_green_800x800.png,51724,DONE,TO_GAME_FIELD,10757,A4,7,3,106,醒狮,佛山大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8c88f498-f507-46b6-b4fa-c4e0da189364,106,醒狮,佛山大学,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25758,2516,GROUP,63,3,2025-05-16T01:40:00Z,2025-05-16,DONE,RED,,5,,,0,1,1,2,51727,DONE,TO_GAME_FIELD,10758,A5,10,2,38,Evolution,桂林电子科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525673879563-logo_blue_800x800.png,51726,DONE,TO_GAME_FIELD,10766,A13,8,3,145,TCR,厦门大学嘉庚学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/74fa4796-2b58-4d72-8b60-2150168b72fe,145,TCR,厦门大学嘉庚学院,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25704,2517,GROUP,9,3,2025-05-13T06:20:00Z,2025-05-13,DONE,BLUE,,1,,,1,2,0,1,51619,DONE,TO_GAME_FIELD,10778,B9,1,3,114,TRoMaC,太原理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bcceed5a-13b9-4a19-8236-56b2bb40b58b,51618,DONE,TO_GAME_FIELD,10770,B1,4,3,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png,114,TRoMaC,太原理工大学,blue
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25705,2517,GROUP,10,3,2025-05-13T06:55:00Z,2025-05-13,DONE,RED,,1,,,0,0,1,2,51621,DONE,TO_GAME_FIELD,10779,B10,14,1,839,风信子,成都信息工程大学,https://rm-static.djicdn.com/games-backend/d94885b4-1f51-4708-8dde-4d55f90c3210,51620,DONE,TO_GAME_FIELD,10771,B2,7,3,830,RoboBraver,电子科技大学中山学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6784aac0-42fc-4ffd-9e1c-cc27427022e3,830,RoboBraver,电子科技大学中山学院,red
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,group,25706,2517,GROUP,11,3,2025-05-13T07:30:00Z,2025-05-13,DONE,BLUE,,1,,,1,2,0,0,51623,DONE,TO_GAME_FIELD,10772,B3,3,3,124,Taurus,华南农业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c1b63e9f-b50d-47f2-aa0d-c6517e3b4666,51622,DONE,TO_GAME_FIELD,10780,B11,6,3,96,IMCA,五邑大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678640816-logo_glod_800x800.png,124,Taurus,华南农业大学,blue
