season,event_code,league,event_title,zone_id,zone_name,zone_type,group_id,group_name,player_id,player_name,player_rank,player_score,team_id,team_name,college_name,college_logo
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2516,A,10764,A11,11,2,18,奇点,仲恺农业工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667218422-logo_green_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2516,A,10765,A12,6,3,2188,GIRT,桂林信息科技学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d3dc9ad2-09a2-4a2a-b9cd-8ceee5baa400
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2516,A,10766,A13,8,3,145,TCR,厦门大学嘉庚学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/74fa4796-2b58-4d72-8b60-2150168b72fe
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2516,A,10767,A14,16,0,1501,星辰,北京信息科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/532bbb76-84d6-44d8-807d-4047f77027f6
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2516,A,10768,A15,13,1,854,Future,云南大学,https://rm-static.djicdn.com/games-backend/1be57e6f-a974-4a97-83cf-8a5f900a7bb5
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2516,A,10769,A16,5,3,164,风暴,华北科技学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674748988-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10770,B1,4,3,159,ARTINX,南方科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665910623-logo_orange_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10771,B2,7,3,830,RoboBraver,电子科技大学中山学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6784aac0-42fc-4ffd-9e1c-cc27427022e3
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10772,B3,3,3,124,Taurus,华南农业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c1b63e9f-b50d-47f2-aa0d-c6517e3b4666
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10773,B4,12,1,2195,ROBOTZ,广西大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/0e0ea8db-28cd-444e-a013-bc0dcc2c0ea8
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10774,B5,2,3,729,南工骁鹰,哈尔滨工业大学（深圳）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/e67c1d7c-25e6-4491-9f63-58c7bdba727e
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10775,B6,9,2,47,ACE,东莞理工学院,https://rm-static.djicdn.com/games-backend/3bd2e359-b240-4c01-8390-e3a59e59b123
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10776,B7,5,3,26,RobotPilots,深圳大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667668942-logo_red_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10777,B8,11,2,2774,苍侠,福建理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/2e4a88a1-9d5b-4d21-bae7-1a528564acda
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10778,B9,1,3,114,TRoMaC,太原理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bcceed5a-13b9-4a19-8236-56b2bb40b58b
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10779,B10,14,1,839,风信子,成都信息工程大学,https://rm-static.djicdn.com/games-backend/d94885b4-1f51-4708-8dde-4d55f90c3210
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10780,B11,6,3,96,IMCA,五邑大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678640816-logo_glod_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10781,B12,16,0,694,PIP,北京工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8e9cca8d-1cf4-4ff2-adb9-1dab9e3062ef
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10782,B13,13,1,2758,PnX,香港科技大学（广州）,https://terra-us-pro-rm-prod-pub-us.s3.amazonaws.com/da84bc27e35640e4b9feecd839639d57/7324a5d9-4801-4616-bbdc-ac1527b7f51d
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10783,B14,8,3,1531,毅恒,北京理工大学（珠海）,https://rm-static.djicdn.com/games-backend/ada10511-ba40-41bd-9703-3e53d888e8cb
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10784,B15,10,2,688,征龙凌沧,东北大学秦皇岛分校,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/84e03632-7d92-498b-9150-24d51a28a8d4
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,565,南部赛区,GROUP_ZONE,2517,B,10785,B16,15,0,144,Horizon,华北理工大学,https://rm-static.djicdn.com/games-backend/bacf4bb8-0048-41ae-ae4c-f92820977370
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10789,A1,4,3,3071, I Hiter,哈尔滨工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/830c2cbd-31e5-4fea-9015-cb6ec9fa5224
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10792,A2,7,3,50,Ambition,沈阳理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/be475077-4807-4b5d-b452-f007b66de8f2
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10793,A3,6,3,698,笃行,西安交通大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525666415627-logo_red_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10795,A4,15,0,1527,云嵌,长沙理工大学,https://rm-static.djicdn.com/games-backend/2f1b2f58-a680-4b1d-9ca6-4ce38c62f3c7
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10797,A5,1,3,195,Hello World,浙江大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1532425365935-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10799,A6,12,1,781,军临,国防科技大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/b25088a6-06fd-41a3-883f-bfbf29e7383f
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10802,A7,2,3,8,创梦之翼,哈尔滨工程大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665837757-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10803,A8,16,0,2189,逐曦,湘潭大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/6ee9d64c-9844-47d0-bfa7-4e428fc6d025
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10806,A9,3,3,240,Nautilus,武汉工程大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a413c7fa-e03f-4b01-922a-fc05d46aba6f
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10809,A10,11,2,841,Ultra,成都大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/3b03a9b4-d828-472c-9fd1-69e7087800af
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10811,A11,5,3,663,Ares,东北林业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678704382-logo_green_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10813,A12,9,2,683,WDR,合肥工业大学（宣城校区）,https://rm-static.djicdn.com/games-backend/0eceda60-9654-4614-8d02-6076506c44e8
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10814,A13,8,3,845,铁人,西南石油大学,https://rm-static.djicdn.com/games-backend/f38fc0f1-431a-4794-8fa9-8f654b3c3fda
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10815,A14,14,1,774,跃鹿,湖南大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/8db8bef2-2417-4063-9477-50bae6bc50e7
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10816,A15,13,1,32,MA,南华大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/3a47924a-603f-4784-a891-9d35a89b2f72
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2518,A,10817,A16,10,2,703,苍穹,合肥工业大学,https://rm-static.djicdn.com/games-backend/ca9eb3e2-b6da-4853-8bea-2c399403a07f
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10786,B1,5,3,95,Passion,南昌大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525699199414-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10787,B2,7,3,2780,起源,华东理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/bbd1ecfe-4c6a-4b6d-927f-c13e4782d613
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10788,B3,1,3,148,交龙,上海交通大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525660725241-logo_red_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10790,B4,12,1,160,Actor&Thinker,河北科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678437924-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10791,B5,9,2,71,IRobot,西安电子科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676832533-logo_red_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10794,B6,13,1,700,VGD,长安大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525678187820-logo_bule_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10796,B7,6,3,151,FYT,中南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676967503-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10798,B8,16,0,689,TUP,沈阳航空航天大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525668135842-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10800,B9,3,3,682,RoboWalker,中国科学技术大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c3c27ffa-22a3-438d-b9c6-3e46caff042c
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10801,B10,15,0,2789,士继DREAMER,重庆理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679268288-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10804,B11,4,3,116,WMJ,西北工业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525674854703-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10805,B12,8,3,1578,火锅,四川大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667988074-logo_red_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10807,B13,11,2,840,Helios,西南交通大学,https://rm-static.djicdn.com/games-backend/93b621b9-590d-427d-bba9-6f4836910654
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10808,B14,10,2,34,Artisans,安徽信息工程学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525668159005-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10810,B15,14,1,2748,千里,重庆大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667252663-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,566,中部赛区,GROUP_ZONE,2519,B,10812,B16,2,3,183,Born of Fire,南京航空航天大学金城学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/37ffc1d5-bfaa-472a-8584-2158ca7aa8d5
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10827,A1,12,1,132,追梦,北京理工大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667569344-logo_green_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10829,A2,11,2,679,606,中北大学,https://rm-static.djicdn.com/games-backend/545f6aae-fcc7-4094-85e0-ea6f30596d73
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10831,A3,5,3,245,3SE,东南大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665086212-logo_yellow_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10833,A4,1,3,57,SmartRobot,山东科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675697079-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10835,A5,2,3,17,TDT,东北大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667139708-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10837,A6,10,2,14,COD,辽宁科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667029196-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10839,A7,4,3,53,狼牙,华中科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525675209294-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10841,A8,3,3,666,TARS_Go,吉林大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/422493a0-1f3c-4f00-8c95-7ad1f9e1df2c
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10842,A9,6,3,239,凌BUG,大连理工大学,https://rm-static.djicdn.com/tem/19806/1f076093d63e91576572667729907724.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10843,A10,14,1,739,齐奇,山东理工大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/cd7bb6a9-f1cf-4f8d-9275-0f919de56a07
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10844,A11,9,2,755,Adam,齐鲁工业大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/4c4f28ef-93a7-4df1-ada4-5c0ad826f07d
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10845,A12,8,3,122,Reborn,北京科技大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525666158923-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10846,A13,7,3,746,SPR,中国石油大学（北京）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/536194b1-d052-480f-b5b9-fbd2ef9d6dc8
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10847,A14,16,0,771,DIODE,东华大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/951ba744-0a29-48c8-8ddd-cfd2f1ab959f
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10848,A15,15,0,796,钱塘蛟,浙江理工大学,https://rm-static.djicdn.com/games-backend/cc13a4ef-f77c-47f6-8d39-06b40ebe0af6
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2520,A,10849,A16,13,1,791,New Legends,宁波工程学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/d2aac8c4-b7af-4a5f-9cca-911beea0bb71
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10818,B1,4,3,41,HERO,哈尔滨工业大学（威海）,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/496f97c0-f329-4457-ae1e-1476c467ff94
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10819,B2,5,3,28,CUBOT,中国矿业大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525667804487-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10820,B3,1,3,29,火线,太原工业学院,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/c7de86e0-a829-4d6d-9329-3228f57ded92
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10821,B4,2,3,672,PIE,首都师范大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a061e111-f402-4e01-884e-0b5c95f7ab5e
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10822,B5,11,2,782,木鸢Birdiebot,上海工程技术大学,https://rm-static.djicdn.com/games-backend/42a2f807-035c-49bc-9e1d-782239209b82
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10823,B6,9,2,788,RoboFuture,浙江纺织服装职业技术学院,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676616592-logo_red_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10824,B7,6,3,137,长空御风,南京航空航天大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525679454590-logo_purple_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10825,B8,14,1,3021,Aurora,江苏大学,https://rm-static.djicdn.com/games-backend/a359db96-84c9-463e-b79d-6e4ca9baff72
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10826,B9,10,2,168,燕鹰,燕山大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525676163698-logo_blue_800x800.png
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10828,B10,15,0,737,未来,青岛大学,https://terra-cn-oss-cdn-public-pro.oss-cn-hangzhou.aliyuncs.com/b2a076471c6c4b72b574a977334d3e05/a5fece37-9a43-40a6-89a7-154a35a20ffb
2025,2025RMUC,RMUC,RoboMaster 2025 超级对抗赛,567,东部赛区,GROUP_ZONE,2521,B,10830,B11,3,3,141,SuperPower,同济大学,https://pro-robomasters-hz-n5i3.oss-cn-hangzhou.aliyuncs.com/teams/1525665507590-logo_blue_800x800.png
